"","PMID","ShortAffil","NAuth","lat","long","country"
"5627","27134275","p.s. helliwell, dm, phd, frcp, university of leeds, leeds, and bradford hospitals nhs foundation trust",5,53.8063548,-1.5216332,"United Kingdom"
"5628","27134275","k. callis duffin, md, university of utah",5,40.7716244,-111.8370647,"United States"
"5629","27134275","k. callis duffin, md, university of utah",5,40.7716244,-111.8370647,"United States"
"5630","27134275","k. callis duffin, md, university of utah",5,40.7716244,-111.8370647,"United States"
"5631","27134275","k. callis duffin, md, university of utah",5,40.7716244,-111.8370647,"United States"
"5632","27134275","k. callis duffin, md, university of utah",5,40.7716244,-111.8370647,"United States"
"5633","25907867","houston methodist hospital, houston, tx",1,29.7114476,-95.3999864,"United States"
"5634","25632923","digestive disease center, cha university school of medicine and cha university bundang medical center, seongnam, republic of korea",20,37.4449168,127.1388684,"South Korea"
"5635","27107099","toxicology bureau, albuquerque, nm, usa",5,35.0843859,-106.650422,"United States"
"5636","27107099","toxicology bureau, albuquerque, nm, usa",5,35.0843859,-106.650422,"United States"
"5637","27107099","toxicology bureau, albuquerque, nm, usa",5,35.0843859,-106.650422,"United States"
"5638","27107099","toxicology bureau, albuquerque, nm, usa",5,35.0843859,-106.650422,"United States"
"5639","27107099","toxicology bureau, albuquerque, nm, usa",5,35.0843859,-106.650422,"United States"
"5640","27702571","harvard medical school, boston, mass",9,42.3356499,-71.1041157,"United States"
"5641","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5642","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5643","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5644","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5645","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5646","26523636","harvard medical school, boston, mass",7,42.3356499,-71.1041157,"United States"
"5647","27702571","university of wisconsin school of medicine and public health, madison",9,43.07788,-89.429693,"United States"
"5648","27702571","southern illinois university school of medicine, springfield",9,39.8102131,-89.6576482,"United States"
"5649","25930225","university of florida college of medicine, gainesville",1,29.6401796,-82.3434233,"United States"
"5650","27702571","university of florida college of medicine, gainesville",9,29.6401796,-82.3434233,"United States"
"5651","27702571","tufts university school of medicine, baystate medical center, springfield, mass",9,42.1215225,-72.6028446,"United States"
"5652","27702571","washington university school of medicine, st louis, mo",9,38.6351441,-90.2629289,"United States"
"5653","27702571","university of kentucky college of medicine, lexington, ky",9,38.0311683,-84.5073963,"United States"
"5654","27702571","university of colorado school of medicine, aurora, co",9,39.7451768,-104.8377087,"United States"
"5655","27702571","ochsner clinical school, university of queensland, new orleans, la",9,-27.4954306,153.0120301,"Australia"
"5656","26612027","iowa methodist medical center, 1415 woodland avenue, suite 140, des moines, ia 50309, usa",2,41.5886043,-93.6358718,"United States"
"5657","26612027","iowa methodist medical center, 1415 woodland avenue, suite 140, des moines, ia 50309, usa",2,41.5886043,-93.6358718,"United States"
"5658","26612027","university of iowa carver college of medicine, 1500 john colloton pavilion, 200 hawkins drive, iowa city, ia 52242, usa",2,41.659363,-91.5487099,"United States"
"5659","25559096","faculty of health and medicine, lancaster university, lancaster, uk",6,54.0094462,-2.7853884,"United Kingdom"
"5660","27633951","critical care and pain medicine, massachusetts general hospital, boston, ma, usa",1,42.3633048,-71.0687205,"United States"
"5661","26075974","director of the cleveland clinic's program in medical humanities within the center for ethics, humanities and spiritual care and an associate professor in the lerner college of medicine at case western reserve university in cleveland, ohio",2,41.504917,-81.6041577,"United States"
"5662","26075974","director of the center for ethics, humanities and spiritual care at the cleveland clinic in cleveland, ohio, where he is also the f",2,41.50464,-81.621627,"United States"
"5663","26075974","advanced bioethics",2,39.1002137,-94.582837,"United States"
"5664","26078458","toronto, ont",1,43.653226,-79.3831843,"Canada"
"5665","26053533","kaiser permanente northwest, center for health research",4,45.550198,-122.6804997,"United States"
"5666","26053533","kaiser permanente northwest, center for health research",4,45.550198,-122.6804997,"United States"
"5667","26053533","kaiser permanente northwest, center for health research",4,45.550198,-122.6804997,"United States"
"5668","26053533","louis de la parte florida mental health institute, university of south florida",4,28.0679692,-82.4229137,"United States"
"5669","27762258","shri sathya sai medical college & research institute, ammapettai, chennai, tamil nadu, india",3,12.7455496,80.1320045,"India"
"5670","27762258","shri sathya sai medical college & research institute, ammapettai, chennai, tamil nadu, india",3,12.7455496,80.1320045,"India"
"5671","27762258","shri sathya sai medical college & research institute, ammapettai, chennai, tamil nadu, india",3,12.7455496,80.1320045,"India"
"5672","26724526","healthy heart prevention clinic, providence heart and lung institute, st. paul hospital, vancouver, british columbia, canada",13,49.280516,-123.1281872,"Canada"
"5673","26724526","healthy heart prevention clinic, providence heart and lung institute, st. paul hospital, vancouver, british columbia, canada",13,49.280516,-123.1281872,"Canada"
"5674","26724526","prescan, hengelo, the netherlands",13,52.2413161,6.7657661,"Netherlands"
"5675","26724526","prescan, hengelo, the netherlands",13,52.2413161,6.7657661,"Netherlands"
"5676","26724526","faculty of medicine, university of british columbia, vancouver, british columbia, canada",13,49.2606052,-123.2459938,"Canada"
"5677","26724526","tiara pharmaceuticals, los altos, ca, usa",13,37.3766385,-122.1136566,"United States"
"5678","26724526","st. francis hospital, roslyn, ny, usa",13,40.8045878,-73.6702164,"United States"
"5679","26724526","biostatistics and bioinformatics, academic medical center, amsterdam, the netherlands",13,38.9119298,-77.0784813,"United States"
"5680","25351896","erasmus mc university medical center, po box 2040, room h625, 3000 ca, rotterdam, the netherlands",3,51.910144,4.4660355,"Netherlands"
"5681","25813238","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5682","26739307","university of toronto, toronto, canada",10,43.6628917,-79.3956564,"Canada"
"5683","25813238","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5684","26510834","university of toronto, toronto, canada",4,43.6628917,-79.3956564,"Canada"
"5685","25813238","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5686","25480615","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5687","25813238","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5688","25813238","university of toronto, toronto, canada",5,43.6628917,-79.3956564,"Canada"
"5689","25813238","the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5690","25813238","the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5691","25813238","the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5692","25813238","centre for genetic medicine, the hospital for sick children, toronto, canada",5,43.6580709,-79.3917595,"Canada"
"5693","25813238","centre for genetic medicine, the hospital for sick children, toronto, canada",5,43.6580709,-79.3917595,"Canada"
"5694","25813238","centre for genetic medicine, the hospital for sick children, toronto, canada",5,43.6580709,-79.3917595,"Canada"
"5695","25813238","centre for genetic medicine, the hospital for sick children, toronto, canada",5,43.6580709,-79.3917595,"Canada"
"5696","25813238","centre for genetic medicine, the hospital for sick children, toronto, canada",5,43.6580709,-79.3917595,"Canada"
"5697","25813238","program in child health evaluative sciences, the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5698","25813238","institute of health policy management and evaluation, university of toronto, toronto, canada",5,43.6590888,-79.3927925,"Canada"
"5699","25813238","program in genetics and genome biology, the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5700","25813238","program in genetics and genome biology, the hospital for sick children, toronto, canada",5,43.6573065,-79.3874268,"Canada"
"5701","25769907","university medical center hamburg-eppendorf, 22529 hamburg, germany",6,53.5900928,9.9749609,"Germany"
"5702","25769907","university medical center hamburg-eppendorf, 22529 hamburg, germany",6,53.5900928,9.9749609,"Germany"
"5703","25769907","university medical center hamburg-eppendorf, 22529 hamburg, germany",6,53.5900928,9.9749609,"Germany"
"5704","25769907","university medical center hamburg-eppendorf, 22529 hamburg, germany",6,53.5900928,9.9749609,"Germany"
"5705","25769907","university medical center hamburg-eppendorf, 22529 hamburg, germany",6,53.5900928,9.9749609,"Germany"
"5706","25769907","faculty of medicine, osaka medical college, 2-7, daigaku-machi, takatsuki, osaka, japan",6,34.8461585,135.6172716,"Japan"
"5707","25769907","faculty of medicine, osaka medical college, 2-7, daigaku-machi, takatsuki, osaka, japan",6,34.8461585,135.6172716,"Japan"
"5708","25769907","tokyo medical examiner's office, tokyo metropolitan government, 4-21-18 otsuka, bunkyo-ku, tokyo, japan",6,35.724704,139.73299,"Japan"
"5709","25769907","tokyo medical examiner's office, tokyo metropolitan government, 4-21-18 otsuka, bunkyo-ku, tokyo, japan",6,35.724704,139.73299,"Japan"
"5710","26728480","research center for innovative cancer therapy, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5711","26728480","research center for innovative cancer therapy, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5712","26728480","research center for innovative cancer therapy, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5713","26728480","kurume university school of medicine, 67 asahi-machi, kurume, 830-0011, japan",8,33.3287206,130.5111838,"Japan"
"5714","26728480","cancer vaccine center, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5715","26728480","cancer vaccine center, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5716","26728480","cancer vaccine center, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5717","26728480","kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5718","26728480","kanagawa cancer center research institute, yokohama, kanagawa, japan",8,35.4682124,139.5263832,"Japan"
"5719","26728480","bio-statistics center, kurume university school of medicine, kurume, japan",8,33.3287206,130.5111838,"Japan"
"5720","27073007","maisonneuve-rosemont hospital, university of montreal, montreal, quebec, canada",2,45.573742,-73.559823,"Canada"
"5721","27073007","maisonneuve-rosemont hospital, university of montreal, montreal, quebec, canada",2,45.573742,-73.559823,"Canada"
"5722","25739727","university of luebeck, luebeck, germany",6,53.839027,10.708696,"Germany"
