"","ShortAffil","id","lat","long","country"
"553","section of medical education, office of academic affairs, quillen college of medicine, east tennessee state university, johnson city, tennessee",291,36.3094141,-82.3789323,"United States"
"554","a school of kinesiology, acadia university, 550 main street, wolfville, ns b4p 2r6, canada",292,45.0885733,-64.366817,"Canada"
"556","b cardiovascular prevention and rehabilitation program, toronto rehabilitation institute/university health network, toronto, on, canada",293,43.6566603,-79.3899178,"Canada"
"558","nephrology service, department of medicine and",294,42.350521,-71.061956,"United States"
"560","education, training and research directorate, walter reed national military medical center, bethesda, maryland",295,39.0015809,-77.0938727,"United States"
"562","a school of medicine, walailak university , nakhonsrithammarat , thailand",296,8.6415949,99.89736,"Thailand"
"563","a school of electrical and information engineering the university of sydney, sydney , nsw , australia",297,-33.883986,151.1990438,"Australia"
"564","b discipline of paediatrics and child health sydney medical school, the university of sydney, sydney , nsw , australia",298,-33.8881596,151.1884653,"Australia"
"566","c sydney medical school the university of sydney, sydney , nsw , australia",299,-33.8881596,151.1884653,"Australia"
"567","d office of medical education unsw medicine, unsw australia , sydney , nsw , australia",300,-33.9172098,151.2360412,"Australia"
"569","a faculty of medicine, imperial college london, south kensington campus , london , uk",301,51.49891,-0.174232,"United Kingdom"
"570","albany , ny , usa",302,42.6525793,-73.7562317,"United States"
"573","d colorado housing and finance authority , denver , co , usa",303,39.754276,-104.994849,"United States"
"574","e faculty development, new york medical college , valhalla , ny , usa",304,41.0852969,-73.8097434,"United States"
"575","farmington , ct , usa",305,41.7360305,-72.795027,"United States"
"576","cumming school of medicine, university of calgary, calgary, ab , canada",306,51.0666369,-114.1334628,"Canada"
"577","b office of postgraduate medical education cumming school of medicine, university of calgary, calgary , ab , canada",307,51.0663813,-114.1361548,"Canada"
"578","university of calgary, calgary , ab , canada",308,51.0781599,-114.1358007,"Canada"
"579","d testing & measurement, canada's testing company, assessment strategies inc",309,31.1087065,-97.3687302,"United States"
"580"," ottawa , on , canada",310,45.4215296,-75.6971931,"Canada"
"581","a medical college of georgia, augusta university , augusta , ga , usa",311,33.471131,-81.9888498,"United States"
"582","virginia commonwealth university , richmond , va , usa",312,37.5488396,-77.4527272,"United States"
"583","b core research office heritage college of osteopathic medicine, ohio university , dublin , oh , usa",313,40.0992294,-83.1140771,"United States"
"586","d school of medicine tzu chi university , taiwan",314,23.9928054,121.5912448,"Taiwan"
"587","beijing , china",315,39.9041999,116.4073963,"China"
"588","b peking university people's hospital , beijing , china",316,39.936532,116.354693,"China"
"589","c ministry of education people's republic of china , beijing , china",317,39.983089,116.306557,"China"
"590","d norman bethune health science center jilin university , jilin , china",318,43.1520105,126.4371385,"China"
"591","e xiangya school of medicine, central south university , changsha , china",319,28.16437,112.93251,"China"
"592","f zhongshan school of medicine sun yat-sen university , guangzhou , china",320,23.1270816,113.290388,"China"
"596","aarhus , denmark",321,56.162939,10.203921,"Denmark"
"597","b rector's office, aarhus university , aarhus , denmark",322,56.1681384,10.2030118,"Denmark"
"598","c centre for health sciences education, aarhus university , aarhus , denmark",323,56.1585695,10.2157402,"Denmark"
"600","a msr-israel center for medical simulation, sheba medical center , tel hashomer , israel",324,32.047624,34.846057,"Israel"
"601","b pinchas borenstein talpiot medical leadership program sheba medical center, tel hashomer , israel",325,32.0458024,34.8432612,"Israel"
"602","c sackler faculty of medicine, tel aviv university, tel aviv , israel",326,32.1166516,34.8056661,"Israel"
"605","tel hashomer , israel",327,32.0458024,34.8432612,"Israel"
"617","g multiple sclerosis center sheba medical center , tel hashomer , israel",328,32.0458024,34.8432612,"Israel"
"620","the ohio state university college of medicine , columbus , oh , usa",329,39.9941487,-83.0168242,"United States"
"621","a medical scientist training program vanderbilt university school of medicine, nashville , tn , usa",330,36.1442951,-86.8009271,"United States"
"625","b owen graduate school of management vanderbilt university, nashville , tn , usa",331,36.1469847,-86.800024,"United States"
"627","nashville , tn , usa",332,36.1626638,-86.7816016,"United States"
"628","and immunology, vanderbilt university school of medicine, nashville , tn , usa",333,36.1440556,-86.8013086,"United States"
"629","e elizabeth b. lamb center for pediatric research vanderbilt university school of medicine, nashville , tn , usa",334,36.1626638,-86.7816016,"United States"
"630","a school of psychology and cognitive science , east china normal university , shanghai , china",335,31.227667,121.406829,"China"
"631","school of medicine, tongji university , shanghai , china",336,31.303373,121.503039,"China"
"633","oregon health & science university , portland , or , usa",337,44.9428638,-123.0276494,"United States"
"638","nyu school of medicine , new york , ny , usa",338,40.7420088,-73.9742282,"United States"
"639","new york , ny , usa",339,40.7127753,-74.0059728,"United States"
"640","e medical education outcomes unit program for medical education innovation and research, nyu school of medicine , new york , ny , usa",340,40.7127753,-74.0059728,"United States"
"644","derby , ct , usa",341,41.3206523,-73.0889973,"United States"
"645","new haven , ct , usa",342,41.308274,-72.9278835,"United States"
"656","c institute of lifestyle medicine physical medicine & rehabilitation service, va boston healthcare system, brockton , ma , usa",343,42.378586,-71.0490826,"United States"
"658","university of massachusetts medical school , worcester , ma , usa",344,42.2772479,-71.7610714,"United States"
"659","ege university , izmir , turkey",345,38.4558637,27.2289375,"Turkey"
"660","dokuz eylül university , izmir , turkey",346,38.4306911,27.1369201,"Turkey"
"662","hacettepe university , ankara , turkey",347,39.931821,32.8631984,"Turkey"
"663","ondokuz mayıs university , samsun , turkey",348,41.3673162,36.1984252,"Turkey"
"664","akdeniz university , antalya , turkey",349,36.8925462,30.6638825,"Turkey"
"665","necmettin erbakan university , konya , turkey",350,37.8786688,32.4844151,"Turkey"
"666","g izmir university of economics school of vocational , izmir , turkey",351,38.3882924,27.0450757,"Turkey"
"669","loyola university chicago, chicago , il , usa",352,41.998997,-87.6581921,"United States"
"676","dongguk university , gyeongju , south korea",353,35.861805,129.193532,"South Korea"
"680","melbourne , australia",354,-37.8136276,144.9630576,"Australia"
"681","b emergency & trauma centre, the alfred hospital , melbourne , australia",355,33.4456534,-88.7985464,"United States"
"682","c national trauma research institute the alfred hospital , melbourne , australia",356,-37.8457478,144.9842429,"Australia"
"686","maine medical center , portland , me , usa",357,43.6531739,-70.276399,"United States"
"687","bronx , ny , usa",358,40.8447819,-73.8648268,"United States"
"692","innovation and scholarship in medical education, baylor college of medicine , houston , tx , usa",359,29.710529,-95.396241,"United States"
"695","houston , tx , usa",360,29.7604267,-95.3698028,"United States"
"698","baylor college of medicine , houston , tx , usa",361,29.710529,-95.396241,"United States"
"699","university of pennsylvania , philadelphia , pa , usa",362,39.9522188,-75.1932137,"United States"
"700","the university of arizona , tucson , az , usa",363,32.2318851,-110.9501094,"United States"
"704","providence , ri , usa",364,41.8239891,-71.4128343,"United States"
"706","women & infants hospital, providence , ri , usa",365,36.8721762,-94.8809895,"United States"
"708","a dignity health st joseph's hospital and medical center , phoenix , az , usa",366,33.4830095,-112.0792345,"United States"
"709","washington university school of medicine , st. louis , mo , usa",367,38.6351441,-90.2629289,"United States"
"711","a department of biomedical sciences western michigan university homer stryker m.d. school of medicine , kalamazoo , mi , usa",368,42.2896367,-85.5795557,"United States"
"712","b center for teaching and learning ross university school of medicine, commonwealth of dominica , west indies",369,15.414999,-61.370976,"Dominica"
"713","c devry medical international's institute for research and clinical strategy iselin , nj , usa",370,40.0583238,-74.4056612,"United States"
"716","d the commonwealth medical college scranton , pa , usa",371,41.413268,-75.655996,"United States"
"718","columbus , oh , usa",372,39.9611755,-82.9987942,"United States"
"719","oh , usa",373,40.4172871,-82.907123,"United States"
"725","hualien , taiwan",374,23.9910732,121.6111949,"Taiwan"
"728","tzu chi university, hualien , taiwan",375,23.9928054,121.5912448,"Taiwan"
"729","a university musculoskeletal oncology unit mount sinai hospital , toronto , ontario , canada",376,43.6577073,-79.389952,"Canada"
"730","university of toronto , ontario , canada",377,43.6628917,-79.3956564,"Canada"
"731","seattle , wa , usa",378,47.6062095,-122.3320708,"United States"
"732","d harborview medical center university of washington , seattle , wa , usa",379,47.6499333,-122.3084015,"United States"
"735","new york university school of medicine , new york , ny , usa",380,40.7420088,-73.9742282,"United States"
"743","university of toledo, toledo , oh , usa",381,41.6580307,-83.6140701,"United States"
"744","a ucl medical school, school of life and medical sciences, university college london , london , united kingdom",382,51.5245592,-0.1340401,"United Kingdom"
"745","a faulty of medicine imperial college london, sir alexander fleming building, south kensington campus , london , sw7 2az , united kingdom",383,51.497711,-0.176295,"United Kingdom"
"746","b faulty of medicine imperial college london, london , united kingdom",384,51.4987997,-0.1748772,"United Kingdom"
